IdLogement,ValeurFonciere,TypeLocal,SurfaceBatie,SurfaceTerrain,NbPieces
l_20508,135000.0,Appartement,19,,1
l_20510,112170.0,Appartement,33,,2
l_20511,540550.0,Appartement,110,,1
l_20512,282400.0,Appartement,68,,4
l_20513,457500.0,Maison,103,442.0,4
l_20514,190000.0,Appartement,101,,3
l_20515,93500.0,Appartement,21,,1
l_20516,125050.0,Appartement,20,,1
l_20517,253000.0,Maison,40,,2
l_20518,118365.0,Appartement,35,,2
l_20519,260000.0,Appartement,31,,2
l_20520,310000.0,Appartement,42,,3
l_20521,257000.0,Appartement,36,,2
l_20522,264000.0,Maison,91,,4
l_20523,88000.0,Appartement,25,,2
l_20525,141550.0,Appartement,25,,2
l_20527,177000.0,Appartement,34,,2
l_20528,272070.0,Appartement,54,,3
l_20531,32000.0,Appartement,13,,1
l_20532,380419.0,Appartement,60,,3
l_20533,197390.0,Appartement,38,,2
l_20534,408100.0,Appartement,61,,3
l_20535,433000.0,Maison,105,,5
l_20536,477000.0,Appartement,53,646.0,3
l_20537,123000.0,Appartement,39,,2
l_20538,334600.0,Maison,90,,4
l_20541,103000.0,Appartement,23,,2
l_20543,274000.0,Appartement,78,,3
l_20545,172000.0,Appartement,48,,3
l_20546,142000.0,Appartement,38,,2
l_20547,72964.0,Appartement,70,,3
l_20548,210900.0,Appartement,45,,2
l_20549,194900.0,Appartement,50,,2
l_20550,156800.0,Appartement,27,,1
l_20551,403900.0,Maison,72,,3
l_20552,255000.0,Appartement,86,,4
l_20553,178500.0,Appartement,30,,4
l_20555,181000.0,Appartement,41,,3
l_20556,126500.0,Appartement,55,,3
l_20557,250000.0,Appartement,39,,2
l_20558,39000.0,Appartement,24,,1
l_20559,635000.0,Appartement,105,,5
l_20560,255000.0,Maison,92,,4
l_20561,224000.0,Appartement,69,,4
l_20562,133000.0,Appartement,25,,2
l_20563,235000.0,Appartement,66,,4
l_20564,342000.0,Appartement,103,,4
l_20565,449000.0,Maison,74,,5
l_20567,169000.0,Appartement,29,,2
l_20568,139480.0,Appartement,22,,1
l_20569,155000.0,Appartement,29,,2
l_20570,122750.0,Appartement,22,,1
l_20571,129500.0,Appartement,35,,2
l_20572,97100.0,Appartement,33,,2
l_20573,286985.0,Appartement,76,,3
l_20574,217000.0,Appartement,45,,2
l_20575,180500.0,Appartement,71,,3
l_20577,132700.0,Appartement,23,,1
l_20578,515000.0,Appartement,56,,3
l_20579,155700.0,Appartement,25,,2
l_20580,112000.0,Appartement,24,,2
l_20581,176800.0,Appartement,34,,2
l_20582,333000.0,Maison,118,,4
l_20585,93000.0,Appartement,41,,2
l_20586,156000.0,Appartement,36,,1
l_20588,280000.0,Appartement,54,,3
l_20590,153000.0,Appartement,50,,2
l_20591,488350.0,Appartement,105,,4
l_20592,205000.0,Appartement,59,,1
l_20593,147860.0,Appartement,33,,2
l_20594,274000.0,Appartement,34,,2
l_20595,74000.0,Appartement,13,,1
l_20596,258000.0,Appartement,61,,3
l_20597,82500.0,Appartement,37,,1
l_20598,113980.0,Appartement,38,,2
l_20599,128800.0,Appartement,28,,2
l_20601,249000.0,Appartement,66,,3
l_20602,153470.0,Appartement,28,,2
l_20603,179050.0,Appartement,46,,2
l_20604,278000.0,Appartement,38,,2
l_20605,207000.0,Appartement,28,,2
l_20606,170000.0,Appartement,30,,2
l_20607,145990.0,Appartement,40,,2
l_20608,63500.0,Appartement,30,,1
l_20609,170682.0,Appartement,37,,4
l_20610,185545.0,Appartement,40,,3
l_20612,167000.0,Appartement,77,,3
l_20615,278500.0,Appartement,32,,1
l_20616,226600.0,Appartement,30,,2
l_20617,215000.0,Appartement,44,,3
l_20618,225000.0,Appartement,75,,4
l_20619,62000.0,Appartement,58,,3
l_20620,224300.0,Appartement,59,,3
l_20621,116320.0,Appartement,21,,2
l_20622,210450.0,Appartement,88,,3
l_20623,179770.0,Appartement,77,,4
l_20624,134250.0,Appartement,53,,2
l_20625,598400.0,Maison,136,,6
l_20626,219500.0,Appartement,39,,4
l_20627,276685.0,Appartement,36,,2
l_20628,70224.52,Appartement,17,,1
l_20629,154900.0,Appartement,77,,3
l_20632,203000.0,Appartement,55,,3
l_20633,232800.0,Appartement,63,,3
l_20635,259900.0,Appartement,62,,3
l_20636,284000.0,Appartement,110,,4
l_20637,195000.0,Appartement,32,,1
l_20638,146000.0,Appartement,31,,2
l_20639,208550.0,Maison,19,,1
l_20640,650000.0,Maison,60,138.0,4
l_20642,125535.0,Appartement,32,,1
l_20643,104000.0,Appartement,25,,1
l_20646,187000.0,Appartement,77,,5
l_20647,105000.0,Appartement,78,,3
l_20648,304500.0,Appartement,70,,4
l_20649,369666.0,Maison,95,,4
l_20650,180000.0,Appartement,63,,2
l_20651,263140.0,Appartement,64,,2
l_20652,239050.0,Appartement,46,,2
l_20653,98000.0,Appartement,52,,2
l_20654,253500.0,Appartement,66,,3
l_20655,111500.0,Appartement,30,,2
l_20656,119100.0,Appartement,31,,2
l_20657,135140.0,Appartement,44,,2
l_20658,127000.0,Appartement,37,,2
l_20659,123015.0,Appartement,31,,1
l_20660,133000.0,Appartement,50,,2
l_20661,215000.0,Appartement,66,,2
l_20662,208600.0,Appartement,55,,3
l_20663,1017500.0,Maison,130,397.0,4
l_20666,330100.0,Appartement,84,,3
l_20667,142900.0,Appartement,62,,2
l_20668,139500.0,Appartement,26,,1
l_20669,110750.0,Appartement,18,,1
l_20670,94500.0,Appartement,42,,2
l_20671,82000.0,Appartement,42,,2
l_20673,83500.0,Appartement,23,,1
l_20674,177000.0,Appartement,56,,3
l_20675,105000.0,Appartement,36,,2
l_20676,380000.0,Appartement,52,,2
l_20677,76700.0,Appartement,32,,2
l_20678,145000.0,Appartement,36,,3
l_20679,110385.0,Appartement,18,,1
l_20680,254700.0,Appartement,60,,3
l_20681,229250.0,Appartement,23,,1
l_20682,270000.0,Appartement,47,,2
l_20684,89000.0,Appartement,14,,1
l_20685,287000.0,Appartement,66,,3
l_20686,172632.0,Appartement,36,,3
l_20687,166000.0,Appartement,38,,2
l_20688,477150.0,Maison,90,,4
l_20689,131570.0,Appartement,18,,1
l_20690,168000.0,Appartement,41,,2
l_20691,118000.0,Appartement,75,,3
l_20692,619900.0,Maison,226,1000.0,7
l_20693,110350.0,Appartement,22,,1
l_20694,123750.0,Appartement,68,,4
l_20695,64000.0,Appartement,43,,2
l_20696,124000.0,Appartement,27,,2
l_20697,126850.0,Appartement,27,,2
l_20699,82500.0,Appartement,37,,2
l_20700,158000.0,Appartement,57,,3
l_20701,233000.0,Appartement,71,,2
l_20702,191000.0,Appartement,74,,3
l_20703,356990.0,Maison,64,,1
l_20704,216150.0,Appartement,52,,2
l_20705,127500.0,Appartement,26,,1
l_20707,300000.0,Appartement,38,,2
l_20708,138600.0,Appartement,28,,1
l_20709,186000.0,Appartement,49,,2
l_20710,233000.0,Appartement,103,,4
l_20712,315500.0,Appartement,82,,4
l_20714,66000.0,Appartement,18,,1
l_20715,185000.0,Appartement,24,,1
l_20716,138700.0,Appartement,63,,3
l_20718,110000.0,Appartement,21,,1
l_20719,141000.0,Appartement,65,,2
l_20720,540000.0,Maison,58,,3
l_20721,241200.0,Appartement,69,,3
l_20722,206000.0,Appartement,96,,4
l_20723,422000.0,Appartement,70,,3
l_20724,226900.0,Appartement,87,,3
l_20725,185000.0,Appartement,50,,3
l_20727,63200.0,Appartement,36,,2
l_20728,250014.0,Appartement,62,,3
l_20729,162000.0,Appartement,41,,2
l_20730,109900.0,Appartement,24,,2
l_20731,189000.0,Appartement,56,,3
l_20732,390000.0,Appartement,39,,1
l_20733,82980.0,Appartement,16,,1
l_20734,442550.0,Appartement,63,,3
l_20735,150000.0,Appartement,48,,1
l_20736,299000.0,Appartement,70,,3
l_20737,351550.0,Appartement,93,,5
l_20738,308879.0,Appartement,65,,4
l_20739,385500.0,Appartement,68,,3
l_20740,242400.0,Appartement,60,,3
l_20741,140950.0,Appartement,44,,2
l_20742,199000.0,Appartement,19,,1
l_20743,92380.0,Appartement,32,,2
l_20745,124000.0,Appartement,100,,6
l_20746,242000.0,Appartement,44,,3
l_20747,138000.0,Appartement,20,,1
l_20748,148000.0,Appartement,27,,1
l_20749,158500.0,Appartement,76,,4
l_20750,113000.0,Appartement,27,,1
l_20751,66500.0,Appartement,25,,1
l_20752,235000.0,Appartement,73,,3
l_20753,117000.0,Appartement,55,,2
l_20754,146600.0,Appartement,50,,2
l_20755,104870.0,Appartement,30,,2
l_20756,124550.0,Appartement,14,,1
l_20757,347500.0,Appartement,81,,4
l_20759,220000.0,Appartement,54,,2
l_20760,294500.0,Appartement,110,,4
l_20761,147400.0,Appartement,41,,2
l_20762,205000.0,Appartement,32,,2
l_20763,148800.0,Appartement,33,,2
l_20765,155500.0,Appartement,38,,2
l_20766,260000.0,Appartement,60,,3
l_20767,45000.0,Appartement,35,,1
l_20768,99220.0,Appartement,23,,1
l_20769,241000.0,Appartement,54,,3
l_20772,31500.0,Appartement,40,,2
l_20773,159000.0,Appartement,58,,3
l_20774,110000.0,Appartement,41,,2
l_20775,178800.0,Appartement,27,,1
l_20776,258000.0,Appartement,28,,2
l_20777,260000.0,Appartement,29,,1
l_20778,70000.0,Appartement,60,,3
l_20779,240000.0,Appartement,75,,4
l_20780,292000.0,Maison,48,,2
l_20781,145400.0,Maison,25,,3
l_20783,213140.0,Appartement,36,,2
l_20785,2187120.0,Maison,125,,5
l_20786,385000.0,Maison,76,,4
l_20787,300100.0,Appartement,55,,3
l_20788,900000.0,Maison,150,,4
l_20789,161000.0,Appartement,54,,3
l_20790,158000.0,Appartement,29,,2
l_20791,130000.0,Appartement,23,,2
l_20792,345000.0,Maison,82,,3
l_20794,207000.0,Appartement,30,,1
l_20795,247700.0,Appartement,58,,3
l_20797,167630.0,Appartement,40,,2
l_20799,243000.0,Appartement,45,,2
l_20800,101000.0,Appartement,36,,1
l_20801,421150.0,Appartement,34,,2
l_20804,335000.0,Appartement,129,,6
l_20805,420000.0,Maison,117,,5
l_20807,151000.0,Appartement,32,,2
l_20808,170000.0,Appartement,91,,4
l_20809,273250.0,Appartement,67,,3
l_20810,207500.0,Appartement,43,,2
l_20811,203000.0,Appartement,76,,4
l_20812,1312960.0,Maison,72,238.0,3
l_20813,,Appartement,32,,2
l_20814,190000.0,Appartement,60,,3
l_20815,253000.0,Appartement,49,,2
l_20816,135800.0,Appartement,32,,2
l_20817,465000.0,Appartement,89,,4
l_20818,322700.0,Appartement,75,,3
l_20819,225070.0,Appartement,57,,2
l_20820,195000.0,Appartement,48,,3
l_20821,200000.0,Appartement,23,,1
l_20823,254680.0,Maison,72,,3
l_20824,83500.0,Appartement,54,,2
l_20825,139000.0,Appartement,28,,1
l_20826,125000.0,Appartement,33,,1
l_20828,124950.0,Appartement,32,,2
l_20829,260000.0,Appartement,66,,3
l_20830,169000.0,Appartement,66,,4
l_20831,206000.0,Appartement,70,,3
l_20832,157470.0,Appartement,70,,3
l_20833,275650.0,Appartement,89,,2
l_20835,158000.0,Appartement,24,,1
l_20836,180100.0,Appartement,35,,2
l_20837,342000.0,Appartement,66,,3
l_20838,379400.0,Appartement,89,,2
l_20839,237220.0,Appartement,84,,4
l_20840,312000.0,Appartement,50,,3
l_20841,304300.0,Maison,100,,5
l_20842,350000.0,Appartement,65,,3
l_20843,221900.0,Appartement,43,,3
l_20844,80000.0,Appartement,79,,3
l_20845,70590.0,Appartement,32,,2
l_20846,132840.0,Appartement,40,,2
l_20848,88000.0,Appartement,60,,2
l_20849,101210.0,Appartement,28,,1
l_20851,35460.0,Appartement,20,,1
l_20852,45223.0,Appartement,21,,1
l_20853,28900.0,Appartement,20,,1
l_20854,41400.0,Appartement,20,,1
l_20855,32862.0,Appartement,20,,1
l_20856,72500.0,Appartement,27,,1
l_20858,81000.0,Appartement,61,,3
l_20859,165500.0,Appartement,68,,4
l_20860,38000.0,Appartement,11,,1
l_20861,100500.0,Appartement,18,,1
l_20863,132855.0,Maison,26,186.0,2
l_20864,130000.0,Appartement,72,,3
l_20865,50000.0,Appartement,48,,2
l_20866,49000.0,Appartement,45,,2
l_20867,280000.0,Appartement,99,,5
l_20868,61000.0,Appartement,56,,3
l_20870,45000.0,Appartement,67,,4
l_20871,25000.0,Appartement,22,,1
l_20872,85450.0,Appartement,37,,2
l_20873,98800.0,Appartement,44,,2
l_20875,203500.0,Appartement,85,,3
l_20876,425000.0,Maison,123,,5
l_20877,138300.0,Appartement,94,,4
l_20880,137000.0,Appartement,80,,4
l_20881,98000.0,Appartement,43,,2
l_20882,235950.0,Appartement,83,,3
l_20883,130000.0,Appartement,72,,2
l_20885,261000.0,Appartement,111,,3
l_20886,55000.0,Appartement,17,,1
l_20887,172450.0,Maison,65,,3
l_20888,89000.0,Appartement,37,,2
l_20889,280000.0,Maison,95,,4
l_20890,69000.0,Appartement,20,,1
l_20891,505700.0,Appartement,176,,4
l_20893,187500.0,Maison,70,,4
l_20896,120000.0,Appartement,79,,5
l_20897,298770.0,Appartement,138,,4
l_20899,124000.0,Appartement,60,,2
l_20900,110500.0,Appartement,83,,3
l_20902,109350.0,Appartement,34,,1
l_20903,141950.0,Appartement,75,,3
l_20904,128500.0,Appartement,47,,3
l_20905,36000.0,Appartement,58,,3
l_20906,84250.0,Appartement,96,,5
l_20907,86500.0,Appartement,41,,2
l_20908,133570.0,Appartement,85,,2
l_20910,30800.0,Appartement,21,,1
l_20913,104797.0,Maison,34,,1
l_20914,163100.0,Appartement,54,,1
l_20915,270800.0,Appartement,87,,4
l_20916,118000.0,Appartement,65,,1
l_20917,56000.0,Appartement,34,,1
l_20918,83600.0,Appartement,53,,3
l_20920,44000.0,Appartement,19,,1
l_20921,123500.0,Appartement,63,,2
l_20922,205000.0,Maison,110,,5
l_20923,88600.0,Appartement,40,,1
l_20924,99000.0,Appartement,87,,3
l_20925,64500.0,Appartement,21,,1
l_20926,226300.0,Maison,96,283.0,5
l_20927,130970.0,Appartement,75,,3
l_20928,90000.0,Appartement,80,,5
l_20929,48000.0,Appartement,31,,2
l_20930,114600.0,Appartement,45,,2
l_20931,82800.0,Appartement,23,,2
l_20932,94000.0,Appartement,72,,4
l_20933,190000.0,Maison,97,,1
l_20934,226000.0,Appartement,28,,1
l_20935,114800.0,Appartement,45,,2
l_20936,365000.0,Appartement,138,,4
l_20937,118000.0,Appartement,55,,2
l_20938,122000.0,Appartement,53,,3
l_20941,60000.0,Appartement,35,,2
l_20945,177069.0,Maison,88,,4
l_20946,415000.0,Appartement,110,,3
l_20948,272000.0,Appartement,102,,4
l_20949,184000.0,Maison,101,,5
l_20950,214000.0,Appartement,100,,4
l_20951,131680.0,Appartement,51,,3
l_20953,95000.0,Appartement,70,,2
l_20954,79860.0,Appartement,62,,3
l_20955,310000.0,Maison,95,,4
l_20958,114500.0,Maison,77,,4
l_20959,59265.0,Appartement,24,,1
l_20960,139000.0,Appartement,42,,3
l_20961,82000.0,Appartement,52,,3
l_20962,60000.0,Maison,72,248.0,4
l_20963,156000.0,Maison,81,,4
l_20964,87000.0,Maison,90,,4
l_20965,179000.0,Appartement,95,,4
l_20967,130380.0,Maison,32,,2
l_20968,192900.0,Appartement,67,,2
l_20969,120000.0,Maison,99,,5
l_20970,49000.0,Appartement,37,,2
l_20971,45000.0,Appartement,68,,3
l_20972,70000.0,Appartement,35,,2
l_20974,129450.0,Appartement,67,,3
l_20975,68500.0,Appartement,36,,1
l_20976,212500.0,Appartement,39,,2
l_20977,379800.0,Appartement,79,,3
l_20979,95000.0,Appartement,33,,2
l_20980,163000.0,Maison,75,,4
l_20982,102000.0,Appartement,75,,2
l_20983,48000.0,Appartement,55,,3
l_20984,121950.0,Appartement,38,,2
l_20985,62000.0,Appartement,65,,3
l_20987,526000.0,Appartement,241,,6
l_20988,63000.0,Appartement,67,,3
l_20990,67060.0,Appartement,20,,1
l_20991,53500.0,Appartement,29,,1
l_20992,45100.0,Appartement,33,,2
l_20993,89500.0,Appartement,45,,2
l_20994,191000.0,Maison,88,,4
l_20995,172440.0,Appartement,59,,3
l_20996,117300.0,Appartement,49,,2
l_20998,233000.0,Maison,110,,5
l_20999,136000.0,Appartement,71,,2
l_21000,40000.0,Appartement,42,,1
l_21001,131000.0,Appartement,41,,2
l_21003,103090.0,Appartement,36,,2
l_21005,163000.0,Appartement,100,,3
l_21007,,Appartement,91,,4
l_21010,183000.0,Appartement,67,,2
l_21011,235000.0,Appartement,117,,6
l_21012,149000.0,Appartement,55,,3
l_21014,27500.0,Appartement,67,,4
l_21015,188000.0,Appartement,72,,3
l_21016,123000.0,Appartement,63,,2
l_21017,54000.0,Appartement,33,,2
l_21019,160650.0,Appartement,45,,3
l_21020,148250.0,Appartement,38,,2
l_21021,139500.0,Maison,10,,1
l_21022,45100.0,Appartement,58,,2
l_21023,92700.0,Appartement,64,,3
l_21024,94000.0,Appartement,64,,3
l_21025,125000.0,Appartement,73,,3
l_21026,42000.0,Appartement,69,,3
l_21027,143000.0,Appartement,55,,2
l_21028,67365.0,Appartement,46,,2
l_21031,147000.0,Appartement,70,,3
l_21032,305000.0,Maison,69,,3
l_21033,205000.0,Appartement,66,,4
l_21034,92500.0,Appartement,59,,2
l_21035,81000.0,Appartement,37,,2
l_21036,77000.0,Appartement,60,,3
l_21037,186370.0,Maison,48,,2
l_21038,293390.0,Maison,84,,4
l_21039,27000.0,Appartement,24,,1
l_21040,164000.0,Maison,78,,4
l_21041,99000.0,Appartement,62,,3
l_21042,100000.0,Appartement,52,,3
l_21043,208000.0,Appartement,107,,4
l_21044,180000.0,Maison,64,,4
l_21045,95000.0,Appartement,30,,1
l_21047,82250.0,Appartement,47,,2
l_21048,225440.0,Maison,69,,3
l_21049,225000.0,Appartement,83,,4
l_21050,130000.0,Appartement,58,,3
l_21051,55000.0,Appartement,67,,3
l_21052,152000.0,Appartement,66,,3
l_21053,252628.0,Maison,96,,4
l_21054,101000.0,Appartement,55,,1
l_21055,48000.0,Maison,50,,3
l_21056,116000.0,Appartement,65,,3
l_21057,37000.0,Appartement,47,,2
l_21058,183000.0,Maison,98,,3
l_21059,93200.0,Appartement,58,,2
l_21060,90000.0,Appartement,45,,3
l_21061,78500.0,Appartement,36,,2
l_21062,115000.0,Appartement,48,,2
l_21064,130000.0,Appartement,67,,2
l_21066,103695.0,Appartement,37,,2
l_21067,98281.0,Appartement,37,,2
l_21069,43000.0,Appartement,54,,1
l_21071,126000.0,Appartement,60,,2
l_21073,90553.0,Appartement,30,,2
l_21074,238643.0,Appartement,74,,3
l_21075,227000.0,Appartement,72,,3
l_21077,325000.0,Maison,141,,4
l_21078,90000.0,Appartement,60,,2
l_21081,88000.0,Appartement,65,,3
l_21083,194230.0,Maison,85,,5
l_21085,84000.0,Appartement,50,,3
l_21086,62000.0,Appartement,48,,1
l_21089,95000.0,Appartement,57,,3
l_21090,70000.0,Appartement,37,,2
l_21091,92559.0,Appartement,48,,2
l_21092,43700.0,Appartement,23,,1
l_21093,66000.0,Appartement,32,,1
l_21095,112000.0,Appartement,44,,2
l_21096,70000.0,Appartement,80,,2
l_21097,194800.0,Maison,81,,4
l_21100,168000.0,Appartement,75,,3
l_21101,74000.0,Appartement,81,,4
l_21102,83500.0,Appartement,54,,3
l_21103,161000.0,Maison,73,,3
l_21105,79900.0,Appartement,44,,2
l_21106,81900.0,Appartement,44,,2
l_21107,138000.0,Maison,88,,4
l_21108,87500.0,Maison,20,,2
l_21109,89000.0,Appartement,63,,1
l_21110,44000.0,Appartement,38,,2
l_21111,45100.0,Appartement,56,,3
l_21112,104900.0,Appartement,49,,2
l_21113,30000.0,Appartement,30,,1
l_21114,73400.0,Appartement,42,,2
l_21115,68000.0,Appartement,31,,1
l_21116,62000.0,Appartement,22,,1
l_21118,148500.0,Appartement,82,,4
l_21120,174000.0,Appartement,81,,4
l_21121,148800.0,Appartement,78,,2
l_21122,129000.0,Appartement,81,,4
l_21123,180000.0,Maison,112,,5
l_21124,87500.0,Appartement,62,,3
l_21125,71500.0,Appartement,42,,2
l_21126,118000.0,Maison,68,,3
l_21127,76900.0,Appartement,37,,2
l_21130,155000.0,Maison,103,,6
l_21131,148310.0,Appartement,82,,3
l_21132,133750.0,Maison,69,,3
l_21133,160000.0,Appartement,21,,1
l_21135,78000.0,Appartement,67,,3
l_21137,90000.0,Maison,71,,3
l_21138,114000.0,Maison,69,,3
l_21139,77800.0,Appartement,38,,2
l_21140,92000.0,Appartement,67,,3
l_21141,124200.0,Appartement,82,,4
l_21143,76400.0,Appartement,36,,2
l_21144,140000.0,Appartement,80,,4
l_21145,128426.0,Appartement,67,,3
l_21146,53000.0,Appartement,23,,1
l_21147,155000.0,Maison,69,,3
l_21148,97500.0,Appartement,67,,3
l_21149,147000.0,Maison,83,,4
l_21150,81700.0,Appartement,30,,2
l_21151,50000.0,Appartement,77,,3
l_21153,94000.0,Appartement,74,,3
l_21154,215000.0,Appartement,71,,3
l_21155,84000.0,Appartement,36,,2
l_21157,101100.0,Appartement,70,,3
l_21160,53500.0,Appartement,32,,2
l_21161,79900.0,Appartement,30,,1
l_21162,59900.0,Appartement,86,,5
l_21163,21500.0,Appartement,32,,3
l_21164,71000.0,Appartement,81,,5
l_21165,69475.0,Appartement,48,,2
l_21166,54500.0,Appartement,48,,2
l_21168,33000.0,Appartement,57,,3
l_21169,92500.0,Maison,83,,4
l_21170,105000.0,Maison,99,,5
l_21171,113000.0,Appartement,74,,3
l_21172,31000.0,Appartement,18,,1
l_21173,131000.0,Maison,50,,3
l_21174,148570.0,Appartement,64,,3
l_21176,67000.0,Appartement,30,,2
l_21177,121500.0,Appartement,43,,2
l_21179,62900.0,Appartement,37,,2
l_21181,59500.0,Appartement,33,,2
l_21182,51500.0,Appartement,33,,2
l_21184,148000.0,Appartement,52,,3
l_21185,113500.0,Appartement,45,,2
l_21186,105840.0,Appartement,64,,3
l_21187,457000.0,Appartement,60,,3
l_21188,75450.0,Appartement,20,,1
l_21190,102500.0,Appartement,30,,1
l_21191,228300.0,Appartement,76,,3
l_21192,128100.0,Appartement,32,,1
l_21193,89000.0,Appartement,45,,1
l_21194,77000.0,Appartement,47,,2
l_21195,103500.0,Maison,44,,2
l_21196,103500.0,Maison,37,,2
l_21197,97500.0,Maison,29,,2
l_21198,116500.0,Maison,40,,3
l_21199,129000.0,Maison,30,,2
l_21200,220460.0,Appartement,24,,1
l_21201,126200.0,Appartement,35,,2
l_21203,38000.0,Appartement,22,,2
l_21204,61800.0,Appartement,31,,2
l_21205,81000.0,Appartement,30,,2
l_21206,104500.0,Appartement,24,,2
l_21207,71400.0,Appartement,18,,2
l_21208,66400.0,Appartement,30,,2
l_21209,56000.0,Appartement,26,,2
l_21210,98000.0,Appartement,52,,3
l_21212,76500.0,Appartement,20,,1
l_21214,169430.0,Maison,31,,2
l_21215,235372.0,Maison,69,,3
l_21217,75000.0,Appartement,35,,1
l_21218,108000.0,Maison,25,,2
l_21220,82500.0,Maison,18,,1
l_21221,50600.0,Appartement,22,,2
l_21222,60860.0,Appartement,13,,1
l_21223,120100.0,Appartement,27,,2
l_21224,82350.0,Maison,32,,2
l_21225,179200.0,Maison,92,,4
l_21226,180000.0,Maison,91,,4
l_21227,167000.0,Appartement,43,,3
l_21228,45840.0,Appartement,20,,1
l_21229,75500.0,Appartement,36,,2
l_21230,73850.0,Appartement,30,,2
l_21231,234000.0,Maison,78,,3
l_21232,98500.0,Appartement,26,,2
l_21233,104000.0,Appartement,43,,3
l_21234,101400.0,Appartement,28,,2
l_21235,176000.0,Maison,79,,4
l_21236,75810.0,Appartement,23,,1
l_21237,86000.0,Appartement,60,,3
l_21239,121800.0,Maison,45,,3
l_21240,89800.0,Appartement,41,,2
l_21241,61500.0,Appartement,28,,2
l_21242,73500.0,Appartement,19,,1
l_21243,121000.0,Appartement,28,,1
l_21244,71000.0,Appartement,46,,3
l_21245,228000.0,Appartement,35,,1
l_21246,390000.0,Appartement,75,,3
l_21247,41000.0,Appartement,18,,1
l_21249,77500.0,Appartement,61,,3
l_21251,225055.0,Appartement,30,,2
l_21253,176480.0,Appartement,39,,2
l_21254,120000.0,Maison,35,,2
l_21255,129000.0,Appartement,50,,3
l_21256,57000.0,Appartement,28,,2
l_21257,106910.0,Maison,40,,2
l_21258,119500.0,Appartement,31,,2
l_21260,63400.0,Appartement,33,,3
l_21261,48680.0,Appartement,18,,1
l_21262,142000.0,Maison,50,,3
