IdAdresse,NumVoie,BTQ,CodeVoie,CodeCommune
a_14848,26.0,,615,282
a_14849,3.0,T,230,266
a_14850,35.0,,230,266
a_14851,34.0,,70,199
a_14852,91.0,,202,283
a_14853,372.0,,770,29
a_14854,18.0,,780,29
a_14856,21.0,,140,277
a_14857,38.0,,1010,266
a_14858,281.0,,1440,266
a_14859,44.0,,120,266
a_14860,176.0,,2350,266
a_14861,1.0,B,940,275
a_14862,42.0,,200,266
a_14863,41.0,,610,290
a_14864,4.0,,690,266
a_14865,52.0,,3840,266
a_14866,28.0,,706,287
a_14867,3.0,,1310,266
a_14868,275.0,,610,275
a_14869,54.0,,1840,266
a_14870,294.0,,1440,266
a_14871,3.0,,1060,266
a_14872,35.0,,1440,266
a_14873,51.0,,480,256
a_14874,22.0,,280,271
a_14875,97.0,,810,290
a_14876,12.0,,2600,266
a_14877,3.0,,750,271
a_14878,173.0,,3450,266
a_14879,62.0,,970,259
a_14880,260.0,,777,29
a_14881,15.0,,90,266
a_14882,60.0,,400,275
a_14883,200.0,,700,29
a_14884,64.0,,200,266
a_14885,1.0,B,1091,259
a_14887,22.0,,290,199
a_14889,28.0,,3505,266
a_14890,35.0,,2625,266
a_14891,32.0,,1670,259
a_14892,7.0,,1360,290
a_14893,34.0,B,180,275
a_14895,19.0,,60,294
a_14896,75.0,,3490,266
a_14897,55.0,,1810,266
a_14898,31.0,,1600,266
a_14899,41.0,,1600,266
a_14900,19.0,,850,266
a_14901,60.0,,150,266
a_14902,23.0,,650,266
a_14903,257.0,,1660,259
a_14904,2.0,,3080,266
a_14905,26.0,,3910,266
a_14907,49.0,,1690,266
a_14908,20.0,,2310,266
a_14909,16.0,,830,282
a_14910,50.0,,570,256
a_14911,7.0,,453,259
a_14912,76.0,,597,283
a_14914,7.0,,115,294
a_14915,14.0,T,745,256
a_14916,8.0,A,700,277
a_14917,6.0,,620,283
a_14918,9021.0,,480,276
a_14919,30.0,,431,259
a_14920,51.0,,1000,282
a_14921,1.0,,3025,266
a_14922,53.0,C,180,266
a_14923,142.0,,3620,266
a_14924,28.0,,900,266
a_14925,19.0,,2030,266
a_14926,80.0,,610,290
a_14927,18.0,,290,276
a_14928,24.0,,640,199
a_14929,73.0,,3840,266
a_14930,1.0,,3850,266
a_14931,82.0,,3840,266
a_14932,105.0,,706,287
a_14933,4.0,,3570,266
a_14934,45.0,,480,256
a_14935,72.0,,1190,266
a_14936,427.0,,1440,266
a_14937,4.0,,3470,266
a_14938,58.0,,3070,266
a_14939,81.0,,2600,266
a_14940,2.0,,1550,266
a_14941,15.0,,199,271
a_14942,49.0,,740,282
a_14943,63.0,,970,259
a_14946,62.0,,937,290
a_14947,73.0,,3360,266
a_14948,44.0,,200,266
a_14949,111.0,,970,259
a_14950,47.0,,760,290
a_14951,7.0,,2020,266
a_14952,10.0,,3704,266
a_14953,6.0,,1140,29
a_14954,12.0,,2220,266
a_14955,43.0,B,1600,266
a_14956,28.0,,1220,282
a_14957,25.0,,2050,266
a_14958,7.0,,950,275
a_14959,38.0,,500,277
a_14961,6.0,,1240,259
a_14962,28.0,,413,288
a_14963,4.0,,1152,282
a_14964,47.0,,3100,266
a_14965,20.0,,2930,266
a_14966,47.0,,1000,282
a_14967,38.0,,300,266
a_14968,66.0,,1190,266
a_14969,26.0,A,230,266
a_14970,173.0,,150,266
a_14971,90.0,,2940,266
a_14972,3.0,,2490,266
a_14973,21.0,,328,283
a_14974,55.0,,3840,266
a_14975,15.0,,860,259
a_14976,72.0,,440,199
a_14977,16.0,B,530,199
a_14978,98.0,,577,259
a_14979,2.0,,321,282
a_14980,6.0,,150,266
a_14981,267.0,,1440,266
a_14982,52.0,,440,199
a_14983,99.0,,413,288
a_14984,53.0,A,180,266
a_14986,72.0,,2600,266
a_14987,120.0,,70,296
a_14988,21.0,,2490,266
a_14989,12.0,B,1211,259
a_14990,85.0,,850,266
a_14991,1.0,,164,273
a_14992,276.0,,610,275
a_14993,112.0,,1190,266
a_14994,25.0,,131,273
a_14995,128.0,,2980,266
a_14996,17.0,,615,282
a_14997,60.0,,590,199
a_14998,75.0,,2040,266
a_14999,48.0,,590,282
a_15000,26.0,,60,259
a_15001,34.0,,1550,266
a_15002,4.0,,160,266
a_15003,2.0,,1004,256
a_15004,11.0,,850,266
a_15005,5.0,B,610,290
a_15006,43.0,,420,271
a_15007,85.0,,810,290
a_15008,120.0,,610,275
a_15009,39.0,,460,271
a_15010,351.0,,232,259
a_15012,3.0,,741,290
a_15013,41.0,,150,29
a_15014,17.0,,1000,277
a_15015,202.0,,1440,266
a_15016,2.0,,674,29
a_15017,7.0,,234,282
a_15018,100.0,,577,259
a_15019,18.0,,1074,259
a_15020,10.0,,132,290
a_15021,8.0,,2270,266
a_15022,204.0,,1440,266
a_15023,30.0,,750,282
a_15025,110.0,,3840,266
a_15027,45.0,,2350,266
a_15028,8.0,,280,276
a_15029,61.0,,1098,259
a_15030,111.0,,3450,266
a_15031,60.0,,2140,266
a_15033,54.0,,1757,266
a_15034,4.0,,540,275
a_15036,3.0,,551,290
a_15037,274.0,,770,29
a_15038,42.0,,180,199
a_15039,78.0,T,1430,259
a_15040,42.0,,1550,266
a_15041,81.0,,440,199
a_15042,2.0,,376,291
a_15044,12.0,,1250,275
a_15045,7.0,,57,294
a_15046,2.0,,540,199
a_15047,27.0,,350,199
a_15048,9001.0,,340,276
a_15049,18.0,B,90,275
a_15050,19.0,,680,259
a_15051,82.0,,3360,266
a_15053,68.0,B,460,271
a_15054,27.0,,103,282
a_15055,5.0,,321,290
a_15056,20.0,,502,290
a_15057,8.0,,106,259
a_15058,12.0,,970,266
a_15059,298.0,,770,29
a_15060,12.0,,2270,266
a_15061,356.0,,770,29
a_15062,76.0,,850,266
a_15063,294.0,,770,29
a_15064,17.0,,68,298
a_15065,37.0,,340,282
a_15066,33.0,,980,266
a_15067,78.0,B,290,204
a_15068,27.0,,760,149
a_15069,11.0,,550,204
a_15070,26.0,,360,149
a_15071,13.0,,100,149
a_15072,4.0,,163,142
a_15073,11.0,,765,202
a_15074,54.0,,170,149
a_15075,18.0,B,101,176
a_15076,7.0,,910,204
a_15077,186.0,,410,27
a_15078,5.0,,420,64
a_15079,292.0,,58,241
a_15080,54.0,,33,204
a_15081,34.0,,27,96
a_15082,18.0,,400,91
a_15083,24.0,,270,96
a_15084,24.0,,229,100
a_15085,7.0,,60,176
a_15086,17.0,,79,96
a_15087,229.0,,410,27
a_15088,64.0,F,1105,91
a_15089,8.0,,21,7
a_15090,12.0,,96,176
a_15091,20.0,,32,204
a_15092,5.0,,10,241
a_15093,13.0,,290,202
a_15094,14.0,,463,27
a_15095,51.0,,257,219
a_15096,33.0,,420,27
a_15097,5.0,,219,27
a_15098,42.0,,910,202
a_15099,8.0,,630,149
a_15100,970.0,,162,46
a_15101,37.0,,220,100
a_15102,5.0,,270,142
a_15103,44.0,,206,204
a_15104,184.0,,200,152
a_15105,236.0,,500,204
a_15106,92.0,,320,142
a_15107,21.0,,1120,202
a_15108,44.0,,141,100
a_15109,35.0,,830,204
a_15110,16.0,,380,27
a_15111,1.0,,121,100
a_15112,6.0,C,461,27
a_15113,10.0,,350,202
a_15114,43.0,,20,100
a_15115,23.0,,240,64
a_15116,19.0,,440,91
a_15117,6.0,,530,91
a_15118,3.0,,490,91
a_15119,3.0,,177,260
a_15120,30.0,,575,91
a_15121,2.0,,20,149
a_15122,104.0,,95,152
a_15123,23.0,,910,202
a_15124,35.0,,A035,96
a_15125,2.0,,135,96
a_15126,3.0,,555,202
a_15127,11.0,,810,149
a_15128,28.0,,300,149
a_15129,108.0,,510,149
a_15130,26.0,,550,91
a_15131,34.0,,120,189
a_15132,29.0,,60,235
a_15133,8.0,,60,152
a_15134,16.0,,530,202
a_15135,16.0,,610,204
a_15136,9.0,,410,149
a_15138,33.0,,510,204
a_15139,25.0,,570,149
a_15140,58.0,,270,204
a_15141,31.0,,575,91
a_15142,110.0,,106,80
a_15143,2.0,,660,149
a_15144,31.0,,610,202
a_15145,28.0,,337,149
a_15146,44.0,,886,27
a_15147,5.0,,290,152
a_15148,8.0,,706,27
a_15149,64.0,,34,204
a_15150,51.0,,141,100
a_15151,198.0,,13,136
a_15152,4.0,,135,96
a_15153,11.0,T,720,141
a_15154,1.0,,123,152
a_15155,51.0,,350,91
a_15156,27.0,B,394,64
a_15157,3.0,,90,100
a_15158,22.0,,520,202
a_15159,3.0,,260,27
a_15160,116.0,,410,27
a_15161,24.0,,435,149
a_15162,9.0,,470,149
a_15163,14.0,,465,204
a_15164,27.0,,420,202
a_15165,1.0,,14,43
a_15166,20.0,,710,149
a_15167,18.0,,102,96
a_15168,7.0,,360,64
a_15169,3.0,B,138,268
a_15172,83.0,,410,149
a_15173,28.0,,480,27
a_15174,60.0,,760,91
a_15175,11.0,,190,142
a_15176,18.0,,420,27
a_15177,13.0,,570,149
a_15178,48.0,,810,149
a_15179,5.0,,20,7
a_15180,24.0,,15,64
a_15181,24.0,,800,149
a_15182,30.0,,250,204
a_15183,1.0,,10,142
a_15184,26.0,,870,149
a_15185,12.0,,500,100
a_15187,32.0,D,204,64
a_15188,48.0,,980,204
a_15189,243.0,,160,142
a_15190,84.0,,290,204
a_15191,74.0,,95,152
a_15192,24.0,,47,268
a_15194,15.0,B,260,7
a_15195,11.0,,100,64
a_15196,5.0,,A010,142
a_15197,30.0,,97,43
a_15198,3.0,,16,91
a_15199,6.0,,827,27
a_15200,9.0,B,860,89
a_15201,13.0,,20,63
a_15202,20.0,,140,81
a_15203,9001.0,,163,72
a_15204,15.0,,480,69
a_15205,4.0,,90,81
a_15206,132.0,,740,69
a_15207,6.0,,190,81
a_15208,2.0,,523,81
a_15209,23.0,,110,81
a_15210,42.0,B,440,244
a_15211,15.0,B,300,244
a_15212,52.0,,324,28
a_15213,34.0,,10,78
a_15214,283.0,,130,127
a_15215,98.0,,390,125
a_15216,95.0,,180,244
a_15217,3.0,,580,10
a_15218,26.0,,15,244
a_15219,3.0,,860,10
a_15220,48.0,,1150,244
a_15221,8.0,,890,244
a_15222,174.0,,180,244
a_15223,11.0,B,1110,244
a_15224,9.0,B,190,40
a_15225,27.0,,280,40
a_15226,7.0,,45,40
a_15227,65.0,,125,86
a_15228,72.0,,1340,89
a_15229,3.0,,760,63
a_15230,5.0,,60,94
a_15231,85.0,,300,69
a_15232,18.0,,222,28
a_15233,613.0,,49,116
a_15234,4.0,,245,244
a_15235,27.0,,480,44
a_15236,3.0,,760,89
a_15237,2.0,,97,171
a_15238,26.0,,75,112
a_15239,6.0,B,960,10
a_15240,9006.0,,B047,72
a_15242,76.0,,261,49
a_15243,18.0,,1440,89
a_15244,6.0,,120,31
a_15245,19.0,,50,244
a_15246,62.0,,420,89
a_15247,5.0,,353,89
a_15248,27.0,,92,112
a_15249,32.0,,820,32
a_15250,6.0,C,60,81
a_15251,161.0,,207,116
a_15252,1.0,,290,81
a_15253,11.0,A,280,191
a_15254,4.0,,300,244
a_15255,18.0,,460,69
a_15256,33.0,,670,244
a_15257,401.0,,673,69
a_15258,23.0,,440,44
a_15259,112.0,,930,244
a_15260,826.0,,118,208
a_15261,12.0,,480,63
a_15262,30.0,,920,244
a_15263,3.0,,100,63
a_15264,16.0,,340,81
a_15265,3.0,,10,94
a_15266,56.0,B,790,244
a_15267,46.0,B,300,69
a_15268,38.0,,400,191
a_15269,1725.0,,260,67
a_15270,51.0,B,440,244
a_15271,46.0,,180,69
a_15272,1.0,,780,89
a_15273,28.0,,1060,69
a_15274,1.0,B,785,89
a_15275,7.0,,930,244
a_15276,6.0,,380,10
a_15277,14.0,,89,72
a_15278,16.0,,81,72
a_15279,8.0,,1340,89
a_15280,90.0,,480,10
a_15281,80.0,,265,76
a_15282,120.0,,37,154
a_15283,9001.0,,230,81
a_15284,13.0,,280,40
a_15285,2.0,,104,171
a_15286,53.0,,151,125
a_15287,1295.0,,128,127
a_15289,17.0,,180,69
a_15290,11.0,,740,244
a_15291,22.0,,260,191
a_15292,21.0,,920,244
a_15293,8.0,A,291,250
a_15294,15.0,,640,44
a_15295,15.0,C,300,244
a_15296,2.0,B,180,69
a_15298,5.0,,795,44
a_15299,17.0,,113,201
a_15300,162.0,,180,244
a_15301,4.0,,370,244
a_15302,3.0,,135,171
a_15303,18.0,B,220,81
a_15305,21.0,,740,194
a_15306,51.0,,911,244
a_15307,167.0,,1301,238
a_15308,18.0,,200,244
a_15309,12.0,,260,40
a_15310,54.0,,440,244
a_15311,35.0,,180,69
a_15312,2.0,,10,81
a_15313,5336.0,,37,154
a_15314,10.0,A,1100,89
a_15316,880.0,,90,127
a_15317,28.0,,1160,244
a_15318,1.0,,527,81
a_15320,2.0,,80,249
a_15321,140.0,T,740,69
a_15322,5000.0,,431,173
a_15323,31.0,B,120,63
a_15324,11.0,,42,201
a_15325,29.0,,1340,89
a_15326,6.0,,900,194
a_15327,9.0,,280,69
a_15328,125.0,,180,244
a_15329,45.0,,670,244
a_15330,20.0,,60,69
a_15331,2.0,,155,81
a_15332,18.0,,241,44
a_15333,5.0,,300,244
a_15335,41.0,B,1380,89
a_15338,24.0,,930,244
a_15339,50.0,,233,154
a_15341,2.0,,422,191
a_15342,39.0,,920,244
a_15343,6.0,,110,63
a_15344,20.0,C,1380,89
a_15345,9002.0,,560,44
a_15347,8.0,,380,81
a_15348,496.0,,600,264
a_15349,356.0,,1050,264
a_15350,1047.0,,1600,264
a_15351,3.0,,640,248
a_15352,212.0,,72,121
a_15353,437.0,,1860,264
a_15354,481.0,,127,115
a_15355,187.0,,43,4
a_15356,195.0,,680,264
a_15357,50.0,,114,13
a_15358,63.0,,1670,264
a_15359,15.0,,490,243
a_15360,130.0,,72,121
a_15361,69.0,,1230,243
a_15362,304.0,,628,92
a_15363,437.0,,210,264
a_15364,334.0,,1050,264
a_15365,496.0,,700,264
a_15366,166.0,,933,264
a_15367,54.0,,60,206
a_15368,33.0,,43,45
a_15369,22.0,,515,243
a_15370,84.0,,1270,264
a_15371,15.0,,350,264
a_15372,89.0,,685,264
a_15373,295.0,,490,264
a_15374,310.0,,550,264
a_15375,41.0,,126,9
a_15376,652.0,,1470,264
a_15377,25.0,,1720,264
a_15378,102.0,,452,107
a_15379,52.0,,173,9
a_15380,308.0,,600,264
a_15382,60.0,,210,196
a_15383,14.0,B,670,19
a_15384,334.0,,20,264
a_15385,202.0,,85,9
a_15386,59.0,,352,200
a_15387,36.0,,460,264
a_15388,46.0,,1088,264
a_15389,154.0,,1640,264
a_15390,196.0,,210,264
a_15391,7.0,,494,92
a_15392,27.0,,680,6
a_15393,639.0,,1270,264
a_15394,348.0,,22,265
a_15395,90.0,,100,215
a_15396,18.0,,515,243
a_15397,101.0,,10,115
a_15398,85.0,,1050,264
a_15399,831.0,,1270,264
a_15401,497.0,,1270,264
a_15402,88.0,,1370,264
a_15403,159.0,,1680,264
a_15404,54.0,,490,264
a_15405,61.0,,674,264
a_15406,442.0,,110,111
a_15407,17.0,,1230,243
a_15408,6.0,,470,243
a_15409,84.0,,685,264
a_15410,23.0,,240,264
a_15411,157.0,,1680,264
a_15412,17.0,,250,19
a_15413,1.0,,590,243
a_15414,218.0,,240,264
a_15415,1955.0,,124,13
a_15416,421.0,,90,264
a_15417,83.0,,960,264
a_15418,57.0,,1300,243
a_15419,3.0,,980,243
a_15420,31.0,,1176,264
a_15421,6.0,,830,243
a_15422,,,320,24
a_15423,17.0,,1110,243
a_15424,298.0,,210,264
a_15425,106.0,,20,264
a_15426,80.0,,30,36
a_15427,42.0,,1400,264
a_15428,528.0,,1270,264
a_15429,42.0,,12,19
a_15430,329.0,,70,122
a_15431,660.0,,1470,264
a_15432,165.0,,1680,264
a_15433,78.0,,460,264
a_15434,288.0,,700,264
a_15435,22.0,,1170,264
a_15437,191.0,,1383,264
a_15438,557.0,,780,264
a_15439,56.0,,1605,264
a_15441,149.0,,80,24
a_15442,241.0,,132,56
a_15443,93.0,,685,264
a_15444,32.0,,1605,264
a_15445,614.0,,670,264
a_15446,399.0,,1383,264
a_15447,49.0,,1860,264
a_15448,15.0,,1177,264
a_15449,194.0,,1383,264
a_15451,103.0,,1000,264
a_15452,87.0,,660,264
a_15453,9146.0,,780,19
a_15454,15.0,,1037,248
a_15455,23.0,,1500,264
a_15456,332.0,,1050,264
a_15457,11.0,,42,126
a_15458,181.0,,1370,264
a_15459,213.0,,6,9
a_15460,41.0,,113,13
a_15461,787.0,,920,264
a_15464,19.0,,445,264
a_15465,66.0,,100,264
a_15466,361.0,,45,19
a_15467,9001.0,,79,19
a_15468,30.0,,195,9
a_15469,134.0,,100,264
a_15470,193.0,,173,9
a_15471,237.0,,390,264
a_15472,19.0,,560,19
a_15473,708.0,,1470,264
a_15474,7.0,,156,311
a_15475,20.0,,273,285
a_15476,43.0,,270,310
a_15477,28.0,,20,473
a_15478,12.0,B,130,117
a_15479,12.0,,470,311
a_15480,29.0,,530,310
a_15481,2.0,,97,311
a_15482,68.0,,33,561
a_15483,6.0,,353,311
a_15484,11.0,C,28,311
a_15485,12.0,,230,285
a_15486,3.0,,210,310
a_15487,12.0,,280,311
a_15488,5.0,,530,311
a_15489,4.0,,110,116
a_15490,17.0,,50,550
a_15491,24.0,,80,550
a_15492,22.0,,50,550
a_15493,15.0,,280,388
a_15494,17.0,,40,550
a_15495,4.0,,570,550
a_15496,11.0,,78,550
a_15497,1.0,,78,550
a_15498,3.0,,550,550
a_15499,29.0,B,80,378
a_15500,1.0,,61,447
a_15501,14.0,,90,550
a_15502,1.0,,662,550
a_15503,12.0,,90,550
a_15504,45.0,,480,550
a_15505,3.0,,840,550
a_15506,74.0,,90,550
a_15507,64.0,,11,428
a_15508,88.0,,105,207
a_15509,8.0,,90,550
a_15510,11.0,B,150,550
a_15511,5.0,,455,550
a_15512,42.0,,660,550
a_15513,20.0,,150,550
a_15514,4.0,,391,550
a_15515,5.0,,340,550
a_15516,1.0,B,1242,550
a_15517,16.0,,480,550
a_15518,36.0,,80,26
a_15519,278.0,,1060,270
a_15520,38.0,,1230,543
a_15521,17.0,,5370,270
a_15522,2.0,,100,270
a_15523,290.0,,272,543
a_15524,11.0,,1900,270
a_15525,465.0,,3880,270
a_15526,370.0,,3220,270
a_15527,64.0,,1590,270
a_15528,164.0,,4940,270
a_15529,1.0,,3620,137
a_15530,85.0,,160,310
a_15531,5547.0,,B042,404
a_15532,12.0,,1190,76
a_15533,4.0,,270,76
a_15534,7.0,T,5320,76
a_15535,50.0,,24,404
a_15536,6392.0,,305,221
a_15537,20.0,,7720,76
a_15538,29.0,,7070,76
a_15539,23.0,,5320,76
a_15540,55.0,,3440,76
a_15541,12.0,,6990,76
a_15542,11.0,,469,475
a_15543,9.0,,730,76
a_15544,2.0,,4700,76
a_15545,3.0,,6771,76
a_15546,65.0,B,5870,76
a_15547,38.0,A,5040,76
a_15548,5.0,,2440,306
a_15549,66.0,,3440,76
a_15550,1.0,,2377,486
a_15552,31.0,,3440,76
a_15553,166.0,,1010,76
a_15554,19.0,,270,76
a_15555,2.0,,510,76
a_15556,58.0,,3440,76
a_15557,66.0,A,2310,76
a_15558,35.0,A,4820,76
a_15559,29.0,B,7020,76
a_15560,1.0,C,1030,76
a_15561,27.0,,2350,76
a_15562,28.0,,7111,76
a_15563,54.0,B,3440,76
a_15564,1.0,,7000,76
a_15565,5.0,B,4580,76
a_15566,1.0,,830,73
a_15567,13.0,,135,106
a_15568,16.0,,275,106
a_15569,3.0,,208,342
a_15570,16.0,,380,342
a_15571,1.0,,160,120
a_15572,71.0,B,420,176
a_15573,8.0,,765,342
a_15575,2.0,,265,342
a_15576,13.0,,455,342
a_15577,11.0,,1860,14
a_15578,55.0,,2320,153
a_15579,12.0,,1560,14
a_15580,7.0,,185,14
a_15581,5.0,,3320,14
a_15582,2.0,,1960,153
a_15583,5.0,,3550,14
a_15584,2.0,,2860,153
a_15585,10.0,,990,153
a_15586,15.0,B,1085,14
a_15587,18.0,,1920,153
a_15588,5.0,,1080,40
a_15589,1.0,,1355,14
a_15590,63.0,,3560,153
a_15591,11.0,,98,479
a_15594,13.0,,535,263
a_15595,27.0,,1865,181
a_15596,15.0,,1795,181
a_15597,80.0,,225,181
a_15598,65.0,,4600,181
a_15599,158.0,,3320,181
a_15600,37.0,,152,260
a_15601,8.0,,315,3
a_15602,2.0,,112,181
a_15603,15.0,,152,260
a_15605,3.0,,315,3
a_15606,11.0,,5542,181
a_15607,32.0,,960,231
a_15608,68.0,,4850,181
a_15609,2.0,,765,181
a_15610,2.0,,2500,181
a_15611,30.0,,5105,181
a_15612,62.0,,445,181
a_15613,3.0,,3060,181
a_15614,5.0,,4355,181
a_15615,13.0,,5080,181
a_15616,4.0,,1345,181
a_15617,149.0,,3320,181
a_15618,35.0,,422,3
a_15619,17.0,,5035,181
a_15620,12.0,,1842,181
a_15621,8.0,,1440,181
a_15622,22.0,,720,181
a_15623,9.0,,4223,181
a_15624,20.0,,940,3
a_15625,224.0,,3165,181
a_15626,7.0,,3205,181
a_15627,11.0,,145,181
a_15628,67.0,,2153,181
a_15629,3.0,,4685,181
a_15630,39.0,,630,181
a_15631,8.0,T,145,181
a_15632,25.0,,1315,181
a_15633,82.0,,4085,181
a_15635,22.0,,855,181
a_15636,5.0,,2361,181
a_15637,9.0,,1190,181
a_15638,81.0,,3045,181
a_15639,33.0,,5567,181
a_15640,10.0,,2537,181
a_15641,4.0,,2500,181
a_15642,1.0,,4880,181
a_15643,8.0,,35,3
a_15644,42.0,,4190,181
a_15645,54.0,,1756,181
a_15646,43.0,,4650,181
a_15647,6.0,,315,3
a_15648,66.0,,2537,181
a_15650,48.0,,2293,181
a_15651,5.0,,1429,181
a_15652,92.0,,225,181
a_15653,5.0,,3159,181
a_15654,124.0,,1115,181
a_15655,10.0,,4965,181
a_15656,2.0,,3875,181
a_15657,18.0,,5542,181
a_15658,283.0,,1990,181
a_15659,25.0,,5220,181
a_15660,17.0,,2030,181
a_15661,23.0,,4960,181
a_15662,32.0,,3401,181
a_15663,29.0,,4830,181
a_15664,11.0,,5265,181
a_15665,22.0,,3401,181
a_15666,79.0,,3155,181
a_15667,2.0,,1495,181
a_15669,164.0,,3320,181
a_15671,77.0,,3255,181
a_15672,58.0,,4410,181
a_15674,166.0,,3320,181
a_15675,42.0,,4870,181
a_15676,160.0,B,765,181
a_15677,237.0,,4810,181
a_15678,40.0,,5567,181
a_15679,8.0,,765,181
a_15680,91.0,,855,181
a_15682,5.0,,1480,181
a_15683,38.0,,2227,181
a_15684,25.0,,5530,181
a_15686,65.0,,4360,181
a_15687,140.0,,3320,181
a_15688,17.0,,855,181
a_15690,21.0,,4440,181
a_15691,13.0,,3205,181
a_15692,49.0,,95,213
a_15693,4.0,C,392,71
a_15694,11.0,,A014,241
a_15695,6.0,,1500,269
a_15696,2.0,,500,269
a_15697,31.0,,A060,299
a_15698,2.0,,C021,299
a_15699,12.0,,1043,264
a_15700,1.0,,205,264
a_15701,44.0,,640,223
a_15702,10.0,,2400,154
a_15703,3.0,,120,13
a_15704,48.0,,1010,264
a_15706,16.0,,201,84
a_15708,20.0,,320,132
a_15709,1388.0,,5,56
a_15710,10.0,,190,180
a_15711,11.0,,583,132
a_15712,34.0,,580,132
a_15713,41.0,,200,29
a_15714,35.0,,2250,8
a_15715,6.0,,1920,8
a_15716,5587.0,,A360,150
a_15717,5661.0,,A120,150
a_15718,647.0,,50,249
a_15719,5669.0,H,A021,257
a_15720,5307.0,,B706,290
a_15721,6018.0,,A038,257
a_15722,14.0,,330,8
a_15723,5048.0,,B020,109
a_15724,72.0,,80,11
a_15725,5215.0,A,B350,306
a_15726,5168.0,,A063,235
a_15727,5245.0,,A017,307
a_15728,15.0,,890,11
a_15729,3.0,,614,213
a_15730,198.0,,307,30
a_15731,5819.0,,A045,304
a_15732,5638.0,,A058,15
a_15733,83.0,,2440,65
a_15734,164.0,,1680,65
a_15735,5306.0,,A055,176
a_15736,5251.0,,A055,296
a_15737,31.0,,910,8
a_15738,76.0,,364,157
a_15739,5326.0,E,A025,23
a_15740,54.0,,3270,65
a_15741,5579.0,,B177,257
a_15742,401.0,,970,65
a_15743,7.0,,580,8
a_15744,5629.0,,A200,15
a_15745,8.0,,1285,8
a_15746,97.0,,976,65
a_15747,6463.0,,A061,54
a_15748,124.0,,2020,8
a_15749,6339.0,,A015,54
a_15750,3.0,,194,182
a_15751,25.0,,960,6
a_15752,43.0,,1300,8
a_15753,961.0,,241,31
a_15754,5176.0,,A102,132
a_15755,92.0,,3430,65
a_15756,5628.0,,A198,150
a_15757,5734.0,,A015,150
a_15758,367.0,,2360,227
a_15759,12.0,,420,8
a_15760,33.0,,2700,65
a_15761,456.0,,980,65
a_15762,9088.0,C,A014,6
a_15763,6125.0,,A089,15
a_15764,10.0,,980,11
a_15765,275.0,,380,65
a_15766,5744.0,D,A324,150
a_15767,20.0,,1220,65
a_15768,6600.0,A,A145,54
a_15769,5313.0,,A014,307
a_15770,5596.0,,A084,306
a_15771,5584.0,,A170,150
a_15772,288.0,,3330,65
a_15773,179.0,,85,31
a_15774,2382.0,,200,243
a_15775,35.0,,2660,65
a_15776,30.0,,1320,8
a_15777,5120.0,,A531,304
a_15778,8.0,,110,8
a_15779,7.0,,48,213
a_15780,3700.0,,400,317
a_15782,188.0,,110,10
a_15783,22.0,,880,8
a_15784,5041.0,A,B363,306
a_15785,260.0,,7,329
a_15787,5315.0,,A501,150
a_15790,25.0,C,51,300
a_15791,5597.0,,A110,150
a_15792,1028.0,,470,114
a_15793,250.0,,A170,179
a_15794,5.0,,320,31
a_15795,5228.0,B,A067,235
a_15796,5051.0,L,A106,15
a_15797,5197.0,A,A133,296
a_15798,5329.0,,A024,307
a_15799,3.0,,2180,8
a_15800,133.0,,2575,227
a_15801,5738.0,,A019,132
a_15802,155.0,,1000,65
a_15803,232.0,,1470,65
a_15804,294.0,,13,206
a_15805,8651.0,,A462,24
a_15806,5182.0,,A400,304
a_15807,10.0,B,1560,65
a_15809,120.0,,123,29
a_15810,5681.0,,A026,257
a_15811,5422.0,,B361,13
a_15812,9.0,,1920,8
a_15814,5588.0,,A070,150
a_15815,5.0,,250,133
a_15816,11.0,,371,26
a_15817,14.0,,3445,10
a_15818,1407.0,,385,123
a_15819,20.0,,1790,10
a_15820,3507.0,,410,160
a_15821,13.0,,2844,10
a_15822,7030.0,,190,136
a_15823,56.0,,128,288
a_15824,68.0,,2920,10
a_15825,14.0,,760,10
a_15826,18.0,,390,299
a_15827,3.0,,3109,10
a_15828,106.0,,180,104
a_15829,1.0,,230,10
a_15830,8.0,,310,12
a_15831,51.0,,3396,10
a_15833,49.0,,1090,10
a_15834,44.0,,40,160
a_15835,11.0,,2100,10
a_15836,1.0,,2685,10
a_15837,6.0,,190,10
a_15838,2.0,,620,12
a_15839,1.0,,3029,10
a_15840,27.0,,280,123
a_15841,131.0,,470,201
a_15842,7.0,,3026,10
a_15843,27.0,,430,10
a_15844,143.0,,400,19
a_15845,13.0,,1150,12
a_15846,26.0,,901,10
a_15848,12.0,,1163,225
a_15849,18.0,,340,133
a_15850,6.0,,3486,10
a_15851,4.0,,355,225
a_15852,41.0,Q,1500,10
a_15853,4.0,,3028,10
a_15854,11.0,,76,298
a_15855,88.0,,1910,10
a_15856,29.0,,1470,10
a_15857,2.0,,1790,10
a_15858,7.0,,1927,10
a_15859,18.0,,3222,10
a_15860,26.0,,470,10
a_15861,32.0,,360,12
a_15862,2.0,,1442,10
a_15863,104.0,,140,185
a_15864,5.0,,70,12
a_15865,107.0,,2,82
a_15866,26.0,,520,133
a_15867,22.0,,690,225
a_15868,17.0,,310,298
a_15869,36.0,,1140,12
a_15870,16.0,B,1550,10
a_15871,20.0,,2940,10
a_15872,10.0,,50,305
